id,code,original_code,description,unit,category,subcategory,work_type,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
SV0001,198,198,EO service trenches for hand excavation,m³,Services,General Services,Excavation,,,,A310,Services,general_services
SV0002,199,199,EO exc exploratory trench to locate existing service,m³,Services,General Services,Services Works,,,,A311,Services,general_services
SV0003,200,200,EO trenches for breaking out existing tarmac road surface & reinstating on completion,m³,Services,General Services,Services Works,,,,A312,Services,general_services
SV0004,201,201,EO drain trenches for breaking out existing tarmac road surface & reinstating on completion; provisional,m³,Services,General Services,Services Works,,,,A313,Services,general_services
SV0005,202,202,EO drain trenches for breaking out existing tarmac footpath surface & reinstating on completion; provisional,m³,Services,General Services,Services Works,,,,A314,Services,general_services
SV0006,203,203,EO trenches for covering with road plates,m³,Services,General Services,Services Works,,,,A315,Services,general_services
SV0007,204,204,EO trenches for breaking out underground obstructions; reinforced concrete,m³,Services,General Services,Services Works,,,,A316,Services,general_services
SV0008,205,205,EO trenches for breaking out underground obstructions; plain concrete,m³,Services,General Services,Services Works,,,,A317,Services,general_services
SV0009,206,206,EO trenches for breaking out underground obstructions; rock,m³,Services,General Services,Services Works,,,,A318,Services,general_services
SV0010,207,207,EO trenches for breaking out underground obstructions; brickwork,m³,Services,General Services,Services Works,,,,A319,Services,general_services
SV0011,208,208,EO trenches for excavating by hand around existing services,m³,Services,General Services,Services Works,,,,A320,Services,general_services
SV0012,209,209,EO trenches for vacuum excavation,m³,Services,General Services,Excavation,,,,A321,Services,general_services
SV0013,210,210,Vacuum excavation; 1 day visit (27m3 max),m³,Services,General Services,Excavation,,,,A322,Services,general_services
SV0014,211,211,EO trenches for attending M&E contractor installing pipework in trenches,m,Services,Plumbing Works,Installation,,,,A323,Services,pipe|plumbing_works
SV0015,212,212,EO excs for exc below grd water level (prov),item,Services,Plumbing Works,Services Works,,,,A324,Services,plumbing_works
SV0016,213,213,EO excs for exc next to extg services (prov),item,Services,General Services,Services Works,,,,A325,Services,general_services
SV0017,214,214,EO excs for exc around extg services crossing trench (prov),m³,Services,General Services,Services Works,,,,A326,Services,general_services
SV0018,215,215,EO for dewatering; surface & ground water; generally,item,Services,Plumbing Works,Services Works,,,,A327,Services,plumbing_works
SV0019,216,216,EO disposal of arisings from trenches for non hazardous material (prov),m³,Services,General Services,Services Works,,,,A328,Services,general_services
SV0020,217,217,EO disposal of arisings from trenches for hazardous material (prov),m³,Services,General Services,Services Works,,,,A329,Services,general_services
SV0021,218,218,EO for warning tape,item,Services,General Services,Services Works,,,,A330,Services,general_services
SV0022,219,219,EO for metal/magnetic warning tape,item,Services,General Services,Services Works,,,,A331,Services,general_services
SV0023,220,220,EO for cable protection tile,m,Services,Cables and Wiring,Services Works,,,,A332,Services,cable|cables_and_wiring
SV0024,221,221,EO for draw cord,item,Services,General Services,Services Works,,,,A333,Services,general_services
SV0025,222,222,EO service trenches for attendance on others laying pipes and leave trenches open whilst services are installed,m,Services,Plumbing Works,Installation,,,,A334,Services,pipe|plumbing_works
SV0026,223,223,EO service trenches for excavating extra space for jointing pit at pipe joints,m,Services,Plumbing Works,Services Works,,,,A335,Services,pipe|plumbing_works
SV0027,224,224,Attendance item; offload and distribute pipes for District Heating installer,m,Services,Plumbing Works,Installation,,,,A336,Services,pipe|plumbing_works
SV0028,223,223,"EO trenches, backfill, beds, surrounds & pipes to Project Specification for works to specification suitable for adoption",m,Services,Plumbing Works,Services Works,,,,A339,Services,pipe|plumbing_works
SV0029,224,224,Installing heras fencing / barriers around open trenches,m³,Services,General Services,Installation,,,,A340,Services,general_services
SV0030,225,225,Installing road plates over open trenches,m³,Services,General Services,Installation,,,,A341,Services,general_services
SV0031,226,226,Traffic management scheme,item,Services,General Services,Services Works,,,,A342,Services,general_services
SV0032,227,227,Pedestrian management scheme,item,Services,General Services,Services Works,,,,A343,Services,general_services
SV0033,228,228,"Apply, obtain & install partial road closure",item,Services,General Services,Installation,,,,A344,Services,general_services
SV0034,229,229,"Apply, obtain & install road closure",item,Services,General Services,Installation,,,,A345,Services,general_services
SV0035,230,230,Licences/Fees/Liason with Statutory Authorities,item,Services,General Services,Services Works,,,,A346,Services,general_services
SV0036,232,232,2nr services in 1 trench; 600x400,m³,Services,General Services,Services Works,,,,A350,Services,general_services
SV0037,233,233,3-4nr services in 1 trench; 600x550,m³,Services,General Services,Services Works,,,,A351,Services,general_services
SV0038,234,234,5-6nr services in 1 trench; 750x550,m³,Services,General Services,Services Works,,,,A352,Services,general_services
SV0039,235,235,7-8nr services in 1 trench; 950x550,m³,Services,General Services,Services Works,,,,A353,Services,general_services
SV0040,236,236,9nr services in 1 trench; 750x750,m³,Services,General Services,Services Works,,,,A354,Services,general_services
SV0041,237,237,10-12nr services in 1 trench; 950x750,m³,Services,General Services,Services Works,,,,A355,Services,general_services
SV0042,238,238,13-15nr services in 1 trench; 1150x750,m³,Services,General Services,Services Works,,,,A356,Services,general_services
SV0043,239,239,8nr services in 1 trench; laid flat; 3200x600,m³,Services,General Services,Services Works,,,,A357,Services,general_services
SV0044,248,248,Sand bed & surround; various,item,Services,General Services,Services Works,,,,A366,Services,general_services
SV0045,259,259,100mm diameter,nr,Services,General Services,Services Works,,,,A382,Services,100mm|general_services
SV0046,260,260,150mm diameter,nr,Services,General Services,Services Works,,,,A383,Services,150mm|general_services
SV0047,261,261,225mm diameter,nr,Services,General Services,Services Works,,,,A384,Services,225mm|general_services
SV0048,262,262,300mm diameter,nr,Services,General Services,Services Works,,,,A385,Services,300mm|general_services
SV0049,262,262,50mm diameter,nr,Services,General Services,Services Works,,,,A387,Services,50mm|general_services
SV0050,263,263,63mm diameter,nr,Services,General Services,Services Works,,,,A388,Services,63mm|general_services
SV0051,264,264,80mm diameter,nr,Services,General Services,Services Works,,,,A389,Services,80mm|general_services
SV0052,265,265,90mm diameter,nr,Services,General Services,Services Works,,,,A390,Services,90mm|general_services
SV0053,266,266,110mm diameter,nr,Services,General Services,Services Works,,,,A391,Services,110mm|general_services
SV0054,267,267,110mm diameter; lay only free issue,nr,Services,General Services,Services Works,,,,A392,Services,110mm|general_services
SV0055,268,268,125mm diameter,nr,Services,General Services,Services Works,,,,A393,Services,125mm|general_services
SV0056,269,269,125mm diameter,nr,Services,General Services,Services Works,,,,A394,Services,125mm|general_services
SV0057,270,270,160mm diameter,nr,Services,General Services,Services Works,,,,A395,Services,160mm|general_services
SV0058,271,271,200mm diameter,nr,Services,General Services,Services Works,,,,A396,Services,200mm|general_services
SV0059,272,272,250mm diameter,nr,Services,General Services,Services Works,,,,A397,Services,250mm|general_services
SV0060,273,273,315mm diameter,nr,Services,General Services,Services Works,,,,A398,Services,315mm|general_services
SV0061,274,274,400mm diameter,nr,Services,General Services,Services Works,,,,A399,Services,400mm|general_services
SV0062,275,275,100mm diameter,nr,Services,General Services,Services Works,,,,A401,Services,100mm|general_services
SV0063,276,276,150mm diameter,nr,Services,General Services,Services Works,,,,A402,Services,150mm|general_services
SV0064,277,277,250mm diameter,nr,Services,General Services,Services Works,,,,A403,Services,250mm|general_services
SV0065,278,278,20mm diametermeter pipe,m,Services,Plumbing Works,Services Works,,,,A406,Services,20mm|pipe|plumbing_works
SV0066,279,279,20mm diameter; elbow,nr,Services,General Services,Services Works,,,,A407,Services,20mm|general_services
SV0067,280,280,20x20mm tee,item,Services,General Services,Services Works,,,,A408,Services,general_services
SV0068,281,281,25mm diametermeter pipe,m,Services,Plumbing Works,Services Works,,,,A410,Services,25mm|pipe|plumbing_works
SV0069,282,282,25mm diameter; elbow,nr,Services,General Services,Services Works,,,,A411,Services,25mm|general_services
SV0070,283,283,25x25mm tee,item,Services,General Services,Services Works,,,,A412,Services,general_services
SV0071,284,284,25 to 20 reducer,item,Services,General Services,Services Works,,,,A413,Services,general_services
SV0072,285,285,25mm long radius entry including duct through substructure,m,Services,General Services,Services Works,,,,A414,Services,general_services
SV0073,286,286,32mm diametermeter pipe,m,Services,Plumbing Works,Services Works,,,,A416,Services,32mm|pipe|plumbing_works
SV0074,287,287,32mm diameter; elbow,nr,Services,General Services,Services Works,,,,A417,Services,32mm|general_services
SV0075,288,288,32x32mm tee,item,Services,General Services,Services Works,,,,A418,Services,general_services
SV0076,289,289,32x25mm tee,item,Services,General Services,Services Works,,,,A419,Services,general_services
SV0077,290,290,32 to 25 reducer,item,Services,General Services,Services Works,,,,A420,Services,general_services
SV0078,291,291,50mm diametermeter pipe,m,Services,Plumbing Works,Services Works,,,,A422,Services,50mm|pipe|plumbing_works
SV0079,292,292,50mm diameter; elbow,nr,Services,General Services,Services Works,,,,A423,Services,50mm|general_services
SV0080,293,293,50x50mm tee,item,Services,General Services,Services Works,,,,A424,Services,general_services
SV0081,294,294,50x32mm tee,item,Services,General Services,Services Works,,,,A425,Services,general_services
SV0082,295,295,50 to 32 reducer,item,Services,General Services,Services Works,,,,A426,Services,general_services
SV0083,296,296,63mm diametermeter pipe,m,Services,Plumbing Works,Services Works,,,,A428,Services,63mm|pipe|plumbing_works
SV0084,297,297,63mm diameter; elbow,nr,Services,General Services,Services Works,,,,A429,Services,63mm|general_services
SV0085,298,298,63x63mm tee,item,Services,General Services,Services Works,,,,A430,Services,general_services
SV0086,299,299,63x50/32/25mm tee,item,Services,General Services,Services Works,,,,A431,Services,general_services
SV0087,300,300,63 to 50 reducer,item,Services,General Services,Services Works,,,,A432,Services,general_services
SV0088,301,301,90mm diametermeter pipe,m,Services,Plumbing Works,Services Works,,,,A434,Services,90mm|pipe|plumbing_works
SV0089,302,302,90mm diameter; elbow,nr,Services,General Services,Services Works,,,,A435,Services,90mm|general_services
SV0090,303,303,90x90mm tee,item,Services,General Services,Services Works,,,,A436,Services,general_services
SV0091,304,304,90 to 63 reducer,item,Services,General Services,Services Works,,,,A437,Services,general_services
SV0092,305,305,90mm diameter; SV stop valve,nr,Services,General Services,Services Works,,,,A438,Services,90mm|valve|general_services
SV0093,306,306,110mm diametermeter pipe,m,Services,Plumbing Works,Services Works,,,,A440,Services,110mm|pipe|plumbing_works
SV0094,307,307,110mm diameter; elbow,nr,Services,General Services,Services Works,,,,A441,Services,110mm|general_services
SV0095,308,308,110x110mm tee,item,Services,General Services,Services Works,,,,A442,Services,general_services
SV0096,309,309,110 to 90 reducer,item,Services,General Services,Services Works,,,,A443,Services,general_services
SV0097,310,310,125mm diametermeter pipe,m,Services,Plumbing Works,Services Works,,,,A445,Services,125mm|pipe|plumbing_works
SV0098,311,311,125mm diameter; elbow,nr,Services,General Services,Services Works,,,,A446,Services,125mm|general_services
SV0099,312,312,125x125mm tee,item,Services,General Services,Services Works,,,,A447,Services,general_services
SV0100,313,313,125 to 110 reducer,item,Services,General Services,Services Works,,,,A448,Services,general_services
SV0101,314,314,125mm diameter; SV stop valve,nr,Services,General Services,Services Works,,,,A449,Services,125mm|valve|general_services
SV0102,315,315,160mm diametermeter pipe,m,Services,Plumbing Works,Services Works,,,,A451,Services,160mm|pipe|plumbing_works
SV0103,316,316,160mm diameter; bend,nr,Services,General Services,Services Works,,,,A452,Services,160mm|general_services
SV0104,317,317,160x50/32/25mm tee,item,Services,General Services,Services Works,,,,A453,Services,general_services
SV0105,318,318,160 to 110 reducer,item,Services,General Services,Services Works,,,,A454,Services,general_services
SV0106,319,319,25mm diametermeter pipe,m,Services,Plumbing Works,Services Works,,,,A457,Services,25mm|pipe|plumbing_works
SV0107,320,320,25mm diametermeter bend,nr,Services,General Services,Services Works,,,,A458,Services,25mm|general_services
SV0108,321,321,25mm diametermeter equal branch,nr,Services,General Services,Services Works,,,,A459,Services,25mm|general_services
SV0109,322,322,25mm diametermeter gate valve,nr,Services,General Services,Services Works,,,,A460,Services,25mm|valve|general_services
SV0110,323,323,32mm diametermeter pipe,m,Services,Plumbing Works,Services Works,,,,A462,Services,32mm|pipe|plumbing_works
SV0111,324,324,32mm diametermeter bend,nr,Services,General Services,Services Works,,,,A463,Services,32mm|general_services
SV0112,325,325,32mm diametermeter equal branch,nr,Services,General Services,Services Works,,,,A464,Services,32mm|general_services
SV0113,326,326,32mm diametermeter gate valve,nr,Services,General Services,Services Works,,,,A465,Services,32mm|valve|general_services
SV0114,327,327,42mm diametermeter pipe,m,Services,Plumbing Works,Services Works,,,,A467,Services,42mm|pipe|plumbing_works
SV0115,328,328,50mm diametermeter pipe,m,Services,Plumbing Works,Services Works,,,,A468,Services,50mm|pipe|plumbing_works
SV0116,329,329,63mm diametermeter pipe,m,Services,Plumbing Works,Services Works,,,,A470,Services,63mm|pipe|plumbing_works
SV0117,330,330,63mm diametermeter bend,nr,Services,General Services,Services Works,,,,A471,Services,63mm|general_services
SV0118,331,331,63mm diametermeter equal branch,nr,Services,General Services,Services Works,,,,A472,Services,63mm|general_services
SV0119,332,332,63 diameter gate valve,nr,Services,General Services,Services Works,,,,A473,Services,valve|general_services
SV0120,333,333,90mm diametermeter pipe,m,Services,Plumbing Works,Services Works,,,,A475,Services,90mm|pipe|plumbing_works
SV0121,334,334,90mm diametermeter bend,nr,Services,General Services,Services Works,,,,A476,Services,90mm|general_services
SV0122,335,335,90mm diametermeter equal branch,nr,Services,General Services,Services Works,,,,A477,Services,90mm|general_services
SV0123,336,336,90mm diameter gate valve,nr,Services,General Services,Services Works,,,,A478,Services,90mm|valve|general_services
SV0124,333,333,100mm diametermeter pipe,m,Services,Plumbing Works,Services Works,,,,A480,Services,100mm|pipe|plumbing_works
SV0125,334,334,100mm diameter; bend,nr,Services,General Services,Services Works,,,,A483,Services,100mm|general_services
SV0126,335,335,100mm diameter; rocker,nr,Services,General Services,Services Works,,,,A484,Services,100mm|general_services
SV0127,336,336,100mm diameter; vertical pipework; inc conc surround,m,Services,Plumbing Works,Services Works,,,,A485,Services,100mm|pipe|plumbing_works
SV0128,337,337,100x100 branch,item,Services,General Services,Services Works,,,,A486,Services,general_services
SV0129,338,338,150mm diameter; bend,nr,Services,General Services,Services Works,,,,A487,Services,150mm|general_services
SV0130,339,339,150mm diameter; rocker,nr,Services,General Services,Services Works,,,,A488,Services,150mm|general_services
SV0131,340,340,150x100 branch,item,Services,General Services,Services Works,,,,A489,Services,general_services
SV0132,341,341,150x150 branch,item,Services,General Services,Services Works,,,,A490,Services,general_services
SV0133,342,342,150mm diameter; vertical pipework; inc conc surround,m,Services,Plumbing Works,Services Works,,,,A491,Services,150mm|pipe|plumbing_works
SV0134,343,343,225mm diameter; bend,nr,Services,General Services,Services Works,,,,A492,Services,225mm|general_services
SV0135,344,344,225mm diameter; rest bend,nr,Services,General Services,Services Works,,,,A493,Services,225mm|general_services
SV0136,345,345,225mm diameter; rocker,nr,Services,General Services,Services Works,,,,A494,Services,225mm|general_services
SV0137,346,346,225x100/150 branch,item,Services,General Services,Services Works,,,,A495,Services,general_services
SV0138,347,347,225x225 branch,item,Services,General Services,Services Works,,,,A496,Services,general_services
SV0139,348,348,80mm diametermeter rising main with mechanical joints; class C - 9bar rating; bend,nr,Services,General Services,Services Works,,,,A499,Services,80mm|general_services
SV0140,349,349,80mm diametermeter rising main with mechanical joints; class C - 9bar rating; coupling to plain end/termination,nr,Services,General Services,Connection,,,,A500,Services,80mm|general_services
SV0141,350,350,50mm diameter; bend,nr,Services,General Services,Services Works,,,,A501,Services,50mm|general_services
SV0142,351,351,63mm diameter; bend,nr,Services,General Services,Services Works,,,,A502,Services,63mm|general_services
SV0143,352,352,80mm diameter; bend,nr,Services,General Services,Services Works,,,,A503,Services,80mm|general_services
SV0144,353,353,100mm diameter; bend,nr,Services,General Services,Services Works,,,,A504,Services,100mm|general_services
SV0145,354,354,100mm diameter; bend; lay only free issue,nr,Services,General Services,Services Works,,,,A505,Services,100mm|general_services
SV0146,355,355,100mm diameter; long radius bend,nr,Services,General Services,Services Works,,,,A506,Services,100mm|general_services
SV0147,356,356,100mm diameter; rest bend,nr,Services,General Services,Services Works,,,,A507,Services,100mm|general_services
SV0148,357,357,100mm diameter; rocker,nr,Services,General Services,Services Works,,,,A508,Services,100mm|general_services
SV0149,358,358,100mm diameter; vertical pipework; inc conc surround,m,Services,Plumbing Works,Services Works,,,,A509,Services,100mm|pipe|plumbing_works
SV0150,359,359,100x100 branch,item,Services,General Services,Services Works,,,,A510,Services,general_services
SV0151,360,360,125mm diameter; bend,nr,Services,General Services,Services Works,,,,A511,Services,125mm|general_services
SV0152,361,361,125mm diameter; long radius bend,nr,Services,General Services,Services Works,,,,A512,Services,125mm|general_services
SV0153,362,362,125mm diameter; rocker,nr,Services,General Services,Services Works,,,,A513,Services,125mm|general_services
SV0154,363,363,160mm diameter; bend,nr,Services,General Services,Services Works,,,,A514,Services,160mm|general_services
SV0155,364,364,160mm diameter; long radius bend,nr,Services,General Services,Services Works,,,,A515,Services,160mm|general_services
SV0156,365,365,160mm diameter; rest bend,nr,Services,General Services,Services Works,,,,A516,Services,160mm|general_services
